"","name","target","description","GTEX.14E6D.2526.SM.5YYA9.1","GTEX.17F96.1926.SM.7MGWY.1","GTEX.1JMPZ.1226.SM.ARU8Y.1","GTEX.12WSG.0826.SM.5EQ5A.1","GTEX.ZE9C.1426.SM.4WKGM.1","GTEX.147F4.2626.SM.5Q5CS.1","GTEX.13OW6.1826.SM.5N9F9.1","GTEX.XPVG.0526.SM.4B65N.1","GTEX.T5JC.1526.SM.4DM68.1","GTEX.R55E.2026.SM.EZ6L1.1","GTEX.1R9PO.1626.SM.E6CPT.1","GTEX.REY6.1826.SM.EAZAT.1","GTEX.O5YV.1226.SM.EV795.1","GTEX.QDT8.1726.SM.EYYV6.1","GTEX.S33H.1426.SM.EZ6L7.1","GTEX.T5JC.1626.SM.EZ6KW.1","GTEX.ZVZP.0926.SM.5GIDB.1","GTEX.145MN.0326.SM.5QGQI.1","GTEX.11OF3.1326.SM.5N9FJ.1","GTEX.1497J.0826.SM.5NQAJ.1","GTEX.Y5V6.2026.SM.5IFHO.1","GTEX.QLQW.1626.SM.4R1K1.1","GTEX.13OVL.1826.SM.5KLZR.1","GTEX.13NYB.1726.SM.5N9G2.1","GTEX.13112.2126.SM.5GCO4.1","GTEX.ZDXO.0226.SM.4WKH7.1","GTEX.UPIC.1126.SM.4IHLO.1","GTEX.1BAJH.1826.SM.731DA.1","GTEX.1EKGG.2226.SM.7IGOA.1","GTEX.1HCU7.1826.SM.A9G2A.1","GTEX.1JMQK.1926.SM.CJI3B.1","GTEX.1K2DU.0926.SM.DHXKB.1","GTEX.NPJ8.2226.SM.3TW8D.1","GTEX.15DYW.2026.SM.6AJBD.1","GTEX.1ICLY.2026.SM.A8N9D.1","GTEX.1GF9V.1926.SM.9JGHE.1","GTEX.N7MS.1626.SM.3LK5F.1","GTEX.1GTWX.1826.SM.9QEHG.1","GTEX.14C39.2126.SM.664OH.1","GTEX.1N2EF.1426.SM.EXUSH.1","GTEX.1GN1U.2126.SM.AHZ4J.1","GTEX.1H3VY.1926.SM.9JGHJ.1","GTEX.1JJ6O.2526.SM.AHZ3J.1","GTEX.16MT8.1926.SM.7EPGL.1","GTEX.15CHQ.2126.SM.6871M.1","GTEX.1A8FM.2026.SM.7P8RN.1","GTEX.1F48J.2226.SM.7MXTN.1","GTEX.1JMLX.1526.SM.AHZ3N.1","GTEX.1MUQO.2526.SM.E9TJN.1","GTEX.1KWVE.0826.SM.CXZKO.1","GTEX.1J1OQ.1426.SM.AHZ3P.1","GTEX.13RTJ.2226.SM.5S2Q1.1","GTEX.11PRG.2226.SM.5GU5R.1","GTEX.11GS4.2326.SM.5A5KS.1","GTEX.ZYFD.1526.SM.5NQ7T.1","GTEX.12696.0926.SM.5FQTV.1","GTEX.WI4N.2026.SM.4OOS7.1","GTEX.13O1R.2526.SM.5N9FW.1","GTEX.ZLFU.0926.SM.5P9F8.1","GTEX.ZC5H.1726.SM.5HL7X.1","GTEX.11TTK.1926.SM.5PNW8.1","GTEX.1399S.0526.SM.5IJG8.1","GTEX.ZYFG.1626.SM.5GZYY.1","GTEX.ZYT6.2226.SM.5GIC9.1","GTEX.1HBPI.2026.SM.CE6RZ.1","GTEX.QDVN.1626.SM.48TZC.1","GTEX.13OVI.1126.SM.5KLZF.1","GTEX.RN64.1626.SM.48FD7.1","GTEX.TKQ2.0626.SM.EZ6LB.1","GTEX.QLQW.1626.SM.CMKFE.1","GTEX.RU72.1926.SM.EAZ3F.1","GTEX.1PWST.2226.SM.EVR3G.1","GTEX.1QP6S.1526.SM.EXUSG.1","GTEX.T6MN.1826.SM.EXOHN.1","GTEX.Y5V5.1226.SM.EYYVP.1","GTEX.14C5O.2026.SM.5YYB1.1","GTEX.1C6VQ.2326.SM.7IGN1.1","GTEX.15TU5.2226.SM.6LPI2.1","GTEX.17HHY.2326.SM.7KFSR.1","GTEX.1AX8Z.2326.SM.731CR.1","GTEX.1GMR3.2426.SM.7MXV2.1","GTEX.1IL2V.1826.SM.ARU7R.1","GTEX.1K9T9.1826.SM.CXZK2.1","GTEX.1NV8Z.2226.SM.EXOJ2.1","GTEX.1E2YA.1626.SM.7MGXS.1","GTEX.1HB9E.1826.SM.D4P33.1","GTEX.17F97.1926.SM.7IGM4.1","GTEX.1N2DW.1826.SM.EAZ54.1","GTEX.P4QS.1126.SM.3NMD5.1","GTEX.1I1GP.1926.SM.CNNQU.1","GTEX.1IKK5.0926.SM.A9G2U.1","GTEX.1OJC4.2326.SM.DTXA5.1","GTEX.1H3NZ.2126.SM.9WPQ6.1","GTEX.1JMQJ.1726.SM.E9U4V.1","GTEX.1LG7Y.2726.SM.D5OVW.1","GTEX.1A3MW.2226.SM.73KUX.1","GTEX.1CB4J.1926.SM.7MGX8.1","GTEX.1GF9W.1326.SM.7P8PX.1"
"1","SET","ENSG00000119335","SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]",36.3353418348273,33.4466737624356,76.6801973265654,46.4538495758355,75.3685249678608,73.4640248936406,17.2940679922483,42.1557538222204,26.5672486851058,72.6211737961949,89.0964113228427,16.7151106657755,24.8454935318345,35.010028289837,20.7045924497781,81.4771872375322,43.061146818022,56.2624092651695,20.1991766028949,37.6078831263803,18.8762931046224,68.6918580392958,37.3313976520893,59.831268385351,44.6293364931037,19.1851366356628,43.5384663493573,32.8015814326779,34.3259474956715,17.7051181410905,45.9755262150304,57.381125712008,21.1485886170825,16.5123163554362,21.6027639857247,24.2981704543507,38.0281804583026,41.2111021618219,29.019675730636,44.7156106404301,17.3304218728056,35.0296443761543,12.8239147750896,32.4454758766667,31.1745424813256,24.6724326348749,23.0595252246076,23.3195088370004,74.5573510625694,30.9963612434782,43.9912087537311,44.2289666422176,10.6714367362611,33.2776491257525,17.9400308329859,75.7637438437048,3.16393573482264,40.288110234201,57.5926846993475,20.6726164427115,116.993336538763,58.7119288784877,48.1601921656838,63.2796619777826,26.484361762491,30.0189794766116,63.8065463572746,83.1980785173793,51.8330427914417,70.4589499306844,59.2703341571856,68.2683876849671,34.3115650698095,60.3114281710675,25.5208235417591,27.7971115130458,22.3105088068537,22.1541970038365,21.8716561583847,79.1967969553983,19.6036621942572,59.6776189529049,44.1297587196571,38.1678492734945,18.0382340666875,68.1406718900422,92.6087570746746,110.156124643745,27.5797504733734,25.9306908528564,39.3939916942291,61.7969628851122,23.8254121636047,60.7588903679651,35.3431507757587,68.2540923677446,42.3404972073614,41.1766696728957
"2","HOXA9","ENSG00000078399","homeobox A9 [Source:HGNC Symbol;Acc:HGNC:5109]",16.2173620436107,19.5396360143214,34.5365399630774,26.4042998888459,72.8757913571781,28.0306251700384,11.8303220940064,18.3804123037141,15.8072271346014,35.8598034412428,25.3206607398784,8.27990627964091,14.9817935591918,24.1887873168681,13.6566396152855,11.9882514032626,14.3753338715537,23.2643073036937,11.9872651453836,14.1274760288616,7.75746936126187,18.1577837367362,19.1090317172908,27.5349656450507,20.9168279395318,8.18058457248782,22.0631722304203,21.4406903527761,18.9818296649884,7.65779486441521,20.2052817611765,8.81762860161846,6.77964531917411,9.28384479486946,9.27853548940779,9.61062409803045,15.3169086816413,15.8636893612158,9.18808865031249,12.2276698273548,10.036925052233,17.9830927434211,7.36883775923085,17.6418319085926,15.5885545247964,13.5445315449243,12.3455501194454,8.32188308353003,21.5846594783189,11.9185662285538,19.6014918188871,14.7612986326614,1.09304070209023,12.733294915265,5.18296912124387,20.4840285522539,2.30998067592116,11.6616302915157,18.7343915516516,10.4881497908778,21.7051473491859,16.2696171832422,18.7125992921906,17.0219173088036,18.9388488319792,17.6558738199771,18.9112927849374,63.6107482644591,20.0407873467445,18.8643407486621,18.9167056394636,22.1173170107868,15.6661829555196,21.9304503610606,16.9999256825867,23.283986755755,13.2404343654226,10.3309005774104,13.4528124111309,30.1062162153786,10.1660031060498,36.3840258230684,21.2248207222247,14.9320200904489,10.0644244261161,38.6476967717363,43.4535847049696,34.2737966798011,9.2964656892455,4.97948844718339,12.2881122345134,29.2581058648865,15.1410280529647,29.2860347607597,9.56627998870766,38.7837351863261,15.582548335774,16.5007880430311
"3","HOXA10","ENSG00000253293","homeobox A10 [Source:HGNC Symbol;Acc:HGNC:5100]",6.28238301261657,7.90327532518998,17.1544863464638,9.75373437008101,35.8981636270104,17.2191743047893,3.51677980659655,8.75976133104696,3.42304000528592,21.618233716059,10.28615667874,2.51367682269421,4.94451621473082,7.71027523956894,4.14720623616859,7.12023651190398,10.9052094638512,11.6813059247153,4.8095865951406,8.57414381344942,3.98962073722696,9.86501654282091,13.8317677049151,10.3436846389331,15.7345428038698,3.45975363602035,9.22451399158588,6.36122387158137,8.7191945898497,2.95670148162072,8.61993012191689,2.98412268721897,5.12932132196805,3.13957945095286,3.19355525994936,4.65704276232516,8.38915723584722,5.87608128587473,4.23376816790639,3.60378503253553,3.35962889103811,8.17007714730896,1.95278847813503,5.87927215083894,7.23927083467026,5.81717891938416,4.63274439416716,2.63346164126428,16.092172474653,5.89497692181847,6.87400576330002,8.18262997962205,0.740964285990881,4.89987275338883,1.26307568403168,13.455127954224,0.876105329334196,4.36256047599314,16.5260994612837,3.80884281588213,4.85849580963729,17.2328973781477,9.53952810310239,15.1350974885025,6.56918279982806,7.26968593232786,13.9453157974859,67.4520741344587,11.0781764038439,8.61100753244431,8.31139863463879,6.38495206556354,9.23477450337739,10.1951085530732,5.4467423089375,5.36376555865669,4.12675712607244,3.92876764817851,5.25158354129231,14.6736084087335,2.46461619099615,15.6186955560741,9.07555788874403,6.32073212114522,4.18313807127914,10.7631593495617,14.2711509662362,18.7816240534804,5.6105744474338,2.46591142171951,4.53705505007915,24.7704360839701,4.82143322846553,14.9935807937224,4.91809633293497,9.05437079497335,7.07363530094109,4.78145435501946
"4","KMT2A","ENSG00000118058","lysine methyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:7132]",1.53099732019036,3.05365028184777,4.25480023865496,4.20774427412045,13.4066514802783,8.08678357112338,1.90084549204561,5.29173553892014,2.90159368307694,11.622989878786,5.97523148998755,1.79954199565025,2.21109788034446,3.97736619895125,2.54458304709474,5.24721965390691,5.54039792670507,5.16585927688852,1.27355268389885,3.91663057628361,1.99987968227622,6.21912944837295,4.8430780257666,2.81508462751111,8.3720582436729,1.68964196687631,5.42344623056195,3.47373243194659,3.08156738235733,2.13273474976001,4.00189393290685,4.55161062749046,2.68488369302221,1.8060042001975,1.36554787537442,2.03368930517446,2.22248872090866,3.04372217965615,2.48338983647542,4.02619507508839,1.46110692918404,4.88100225675094,1.860670096477,3.68305508000557,2.56427454476171,2.3498515801473,2.80149972000173,2.80316964436305,8.28084504812747,2.01440513091614,3.78073186236977,4.60638587385479,2.41214537526073,3.15527856792405,1.90631434127137,7.94089473304319,0.219654071281462,2.81169714390086,5.80463257031211,3.11522664108083,11.543207697638,6.99358201501018,5.27985496817668,5.65330391931528,2.99793597992372,1.97099790913211,12.9355898106751,14.8304410258989,4.7484622220817,6.58949343112186,2.53311812608385,11.5061218920568,2.2651644853475,2.51714467181137,2.51113796515059,1.98979357755226,2.21301062801986,1.894302649845,1.9458570160824,10.517692737846,2.04160577446721,7.15639038063901,3.35625079916333,2.23981945961282,1.98352860423711,6.07081438615579,8.28633170940418,9.03557131391572,2.58164271028793,1.74822463864668,3.63923382313302,9.29588590554017,2.72377168667732,4.37323797473976,3.44785871116619,12.5383017148885,3.57443092750686,2.99937980096517
"5","PHF8","ENSG00000172943","PHD finger protein 8 [Source:HGNC Symbol;Acc:HGNC:20672]",2.37803979538149,5.48631413114969,6.57736502399537,5.97052377563591,15.2216823463124,8.98025490223181,2.63372273279898,7.57497129029181,2.97250005123433,12.5642594292209,7.63275600227686,2.78567713625944,4.92313779257166,5.82388663943519,2.93874728074667,6.25154801399049,10.285807608589,11.3909068638692,1.61657037861487,7.60645987431935,4.02470448436027,6.3376553415912,5.80906892936009,2.87727283286051,8.19290750604635,2.52764392825024,7.58071941278684,4.75377328250623,5.0591551208094,2.74970110579986,6.32540799761616,4.53246445975776,2.28596577470665,2.769532884967,1.87052805307262,3.3919401829041,1.57155575610333,5.0252942599837,4.00956463372077,5.47159088313702,2.76644503520686,6.40059294045818,2.76469271848603,6.46428896518478,2.47439802198968,3.3887298790966,4.26338414842311,4.4446927320897,12.6898671406673,2.40432783012963,4.74871415778695,7.22542607041055,3.22641922716849,4.07684608637344,2.45093614261585,10.3616302260755,0.360257621280295,3.37751095216284,11.4849104943279,3.79038890481731,10.364685704915,10.1231836749534,10.7514795684467,6.12939272254821,4.02872909353682,5.66812274007463,14.3767708386474,26.2004901769578,6.13684023866662,6.66874320602275,3.80691201398317,11.6085735980042,2.73783744209513,2.34500003118056,3.60730003402065,4.10216094933188,2.77680629248535,3.08048127052475,2.35682028419366,12.2599344289213,3.82862261022706,9.70549040691074,4.35388522194526,2.40892888810585,3.22131792772424,6.94039213422329,10.1896535749273,8.35278662841474,5.52277539243111,2.84697621802525,5.77931649848839,10.5843972007923,3.60148423223845,4.60021764170318,4.45344792129113,16.7313696972203,5.35666918437937,3.39205330736254
"6","PHF6","ENSG00000156531","PHD finger protein 6 [Source:HGNC Symbol;Acc:HGNC:18145]",2.2799781798908,2.64781610147117,5.27443541904028,3.10071048918287,11.1185258939237,5.75722767147748,1.94233293922118,3.36842072300093,1.75996490297936,10.0047873167039,4.41595355717939,1.20367173218475,1.42450994605401,3.01932030110376,1.75730958022499,4.77220224324682,3.29006169426302,3.93911351581525,1.25328485478008,2.93668088327276,1.79758227073873,4.20509831552822,3.918805790952,4.05441134749832,5.26511699223039,1.56889616350003,3.49940165054878,2.89387205453965,3.3100810274498,1.69325946912453,3.22219973932124,1.5789278827403,1.00755866679485,1.41945416382277,1.7001517711614,2.11005373858827,2.34521986015406,2.75268521315411,1.7336117323876,1.78942692488784,1.19152927088116,3.61592804878355,1.3862874092584,2.66545407949249,2.37312512808381,2.01761622886949,2.10663167766312,2.07669769276939,5.92677131752737,2.11884782806512,3.53386010399139,2.9030127089168,1.3400414777339,2.89751900623865,1.17967207925488,7.288822655623,0.247263711396027,1.57825730740482,4.41174300565566,2.02470176336756,5.53256306838539,3.86413268894121,4.54825181616394,5.09204696356742,2.53080947722458,2.02233238782939,5.56055012748988,22.5262419061842,3.91503564246161,4.07505774593569,3.57135162316468,3.22516736492267,1.93035945116298,3.22586718852526,2.85499971681943,2.27575150241731,2.16162474657184,2.23331785290794,1.89934081386193,7.19329301126094,1.93337406518925,5.93831266340931,4.53873251104947,2.30684583572569,1.41130029670897,5.17737802531564,7.17685484387954,6.82960461776601,1.53510543101268,0.842112725961697,3.47590173340515,6.86604821183411,2.29950541389869,3.76026808818532,2.77763990714131,8.55531752061912,2.95193390382674,2.14146202427481
"7","HMGA1","ENSG00000137309","high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]",9.49441686800217,12.5732975284563,40.4746177373896,34.6303614428415,29.7492032484808,41.4329380003485,5.77653151641271,39.2514923591177,20.2710598665078,25.2720969400492,53.9358193191303,6.7023720788879,13.038015373676,12.6065264685602,7.03685914692482,244.40032784169,28.5571044930974,49.2612207571832,8.27480382846631,26.2734914122747,8.3603111513389,242.524929668226,9.16218608362569,17.2929678000364,17.0353725260021,7.83920058644017,63.8875561325743,16.6206895862787,11.8699488441453,3.58737296099431,28.1370880672226,315.465312705923,9.99221645545977,6.18897003830937,4.02138405899654,9.44626500389015,13.7489513524054,17.9227616702477,19.7668569740822,482.866878967937,10.5698988636974,19.532508983355,12.0068540584462,14.2972661982681,9.26163230149951,7.70791968527046,15.8233878082252,14.8710629100282,40.4272068618848,10.9331729576891,19.0357131909676,47.8395583790602,17.7690015860841,39.9750703676795,16.1233253099446,70.8398933936447,2.95553498345022,216.123168100395,41.5709482512784,19.0629993578532,165.270269133397,44.4317916524714,41.4167212589008,26.708656921481,8.79970849184863,15.1179960773657,36.9113712313117,32.678176674291,20.2103806677886,244.805907183839,29.5517834508785,91.188141827236,19.0787807126508,13.5972819242735,8.67686881789055,27.1429011367278,7.39786124555195,9.28554364511757,5.67533523133132,26.8418570941458,8.44866068190358,19.4194570801277,17.3087861168719,17.1737203616765,7.93609782693426,20.6639090086578,63.5355499817823,50.2776784395599,14.615266011206,100.851322351488,19.545590720704,19.4767115713989,10.3097013915556,15.3439994970011,10.4185047329396,44.5480708289221,31.497911273123,23.6917382287569
"8","BMP5","ENSG00000112175","bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]",1.12199510441251,0.587884267186846,1.71057608978651,1.05186821430503,0,5.95136315215122,0.324748474069685,0.487106013053388,0.249288223031874,0,0.518566376595261,0.0501668962751283,0.187015574066287,0.536166103659354,0.434244238324366,0.0132779822832378,1.26455865729393,0.87112633214313,0.580600323713158,0.771703648980133,0.507132551025991,4.60217776500664,0.174357941342762,1.90676274607089,0.0124759904513386,0.165414243558181,0.178405157596357,0.463969737370115,1.57281874535643,0.257991064691837,0.528624159424844,0.113478048762728,0.504044571876545,0.320817986199341,0.437020112822555,1.61822913737569,0.807590232226462,0.838529859610542,0.758243484990724,0.0433381057160582,0.308026916775779,0.63579346797277,0.176745631287983,0.205856712475064,1.04101592217345,0.343179192036467,0.625975832840251,1.06919234855895,2.43614661663096,0.845163041137149,0.268660797956237,1.20851511158998,0.0186168482154257,1.39839103628875,0.154872243414618,0,0.0483407129054814,0.127266523581171,0.70211426681724,0.349905340961416,1.8160663492269,2.79823517071314,0.189045111825358,0.0126418640763694,0.249938014604674,0.782335979656778,3.85277451868908,0.120133775631841,0.11344319588625,3.78107369371576,0.205731535380649,0.209096591957995,3.49004589090605,0.725716733973851,0.579091035678758,0.144853493305999,0.427989056631528,0.287761826952224,1.45443040186627,7.20245065184535,0.188370922215193,4.03482406241396,0.205783256835817,1.40475326758189,0.63316007484499,1.57884370562313,4.32641153317588,2.12992388684041,0.70679440090117,0.31137075425393,1.22660475399277,0.042632696283511,0.536228821829432,1.68922403885466,1.47229922147068,1.53783708163238,0.562657571340565,0.909128355847388
"9","PDE4D","ENSG00000113448","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]",2.24375568958084,2.22631688643659,3.9556240941836,3.97757287325391,7.86797007575649,5.61546748162525,1.99230042517315,3.43256211798476,2.26663100284965,3.12016583632901,5.24373320968935,1.4649422784251,1.73350639184181,3.09237778461798,1.46448700732906,2.42616126020667,2.75195371703521,3.53929793558722,1.51157226850605,3.48015489860849,1.76292181989876,3.15844175161462,2.17727432132716,3.12451015829522,2.2584572206878,1.83057888570527,2.91210678107158,3.24234420342634,3.31837943667852,1.44578142029599,2.78335407080311,4.78800482877552,0.664039133352036,1.53497412741276,1.28434234740167,2.73221797924403,1.91172735422757,3.12489910423514,1.61699096293926,4.61052815021764,1.69962558738973,2.50922211306314,1.57503700496615,2.8461445103739,2.46025640855535,2.57601564082649,2.0621846385688,2.3363923232802,7.04963727680348,2.2529389087757,3.17716928549943,2.86945947103647,1.49030373824782,2.35793542854941,1.51437475632045,2.7176023373619,0.190363047755091,2.18972089677998,3.49301569160984,1.53299220020918,6.17380698294806,2.66635666623602,2.40056225002035,3.30865210793457,2.42507922043947,2.30579305501133,5.91821429899701,5.7934122871051,2.24053790020913,3.18721647116313,2.60038201649144,4.01028199311092,2.68019376938951,3.10319454407409,2.37436167671475,1.27307164997403,2.26563477369943,1.51167000039048,2.17559800450626,8.31827096058211,2.24924466213007,7.53719904457837,4.38580298086285,2.32537548542861,1.52572445455432,5.06167359077764,5.1476405013892,9.15475291121451,1.60633855860731,2.02868973121632,3.95212363060794,2.45542859134508,1.9614647320865,3.51986021489887,3.68920555864771,7.52966485820864,3.15666935063451,3.18475643601222
"10","RUNX1","ENSG00000159216","RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]",0.257479837563374,0.697855770267467,1.15506600850755,0.94533509521571,7.94278188784829,4.33779603886417,0.125779041709794,1.67518929363937,0.36436865614168,0.937316847993751,4.163012150005,0.176100601949643,0.415243261282407,0.876802146143733,0.397151032657816,5.64369664325936,4.76886538255053,1.43339547766039,0.254842753647142,1.00054147978163,0.159750694790986,1.89655822526938,0.46326509486102,0.549683321934102,1.27900771558564,0.431741827212195,1.91756824291738,0.542129643044259,0.546285375578307,0.49509303649961,1.95420052743517,6.42785471982501,0.720916079126507,0.411222712159286,0.518189518509646,0.491416582509665,0.237420150522214,0.446323642038723,0.466591900780602,5.39693265072394,0.501049734064449,1.38288491006717,0.379188988296695,1.21245823307517,0.603457913378887,0.583461918480698,0.858685389144006,0.849026495654953,4.30710998271573,0.203057678053908,1.34985231640917,1.45830552235764,4.00922166087035,1.34247629144257,1.6545216361583,1.35717164351694,0.0812672752851749,4.64049667902188,5.06200736645925,0.869213935476774,12.5947951063718,5.21866754757828,1.6342250334668,0.545351865998976,0.587885536856198,0.608981650545447,4.36401564174632,6.37130181013742,2.44400960646558,1.72131031664174,1.14302929840868,2.70982800071487,0.701627712713562,0.199006387495011,0.85561643895107,0.242599373096124,0.518890089805911,0.935144578900587,0.239456662871853,5.38027481925058,0.801741408802987,3.1924844148393,1.72322006058174,0.241138044950716,0.984376405482159,1.61359272776983,3.70687178087527,3.96772092981011,0.448383760171026,2.8308970535098,0.9824946491443,1.74535459108811,0.67265494694098,0.548803398468387,0.455798276510054,6.6295738812821,1.29577662002241,1.87889899638458
